nombre,miembro_desde,genero,vive_en,nacimiento
3137,,Hombre,Murcia - España,1987.0
3138,,Hombre,San josé -,1997.0
3139,,Hombre,Madrid - España,1986.0
3140,,Hombre,Madrid - España,1975.0
3141,,Hombre,Saint Barthelemy,1981.0
3142,,Mujer,España,1910.0
3143,,Mujer,Guadalajara - Mexico,1982.0
3144,,Mujer,España,1910.0
3145,,,España,
3146,,Hombre,Montevideo - Uruguay,1981.0
3147,,,Madrid - España,1993.0
3148,,,España,
3149,,,,
3150,,,España,
3151,,,Málaga - España,1984.0
3152,,,España,
3153,,Mujer,España,1989.0
3154,,,España,
3155,,,España,
3156,,Hombre,Cádiz - España,1966.0
3157,,Mujer,Coruña - España,1990.0
3158,,,España,1974.0
3159,,Mujer,España,1973.0
3160,,Mujer,Malaga - España,1970.0
3161,,,España,
3162,,Hombre,Huelva - España,1984.0
3163,,,España,
3164,,,Mexico,
3165,,Mujer,Santiago - Cote d'Ivoire,1997.0
3166,,Hombre,Miranda de ebro - España,1995.0
3167,,Hombre,Alicante - España,1991.0
3168,,Mujer,Galicia - España,1977.0
3169,,Mujer,Barcelona - España,1967.0
3170,,Hombre,,
3171,,Mujer,Valladolid - España,1987.0
3172,,Mujer,,
3173,,Mujer,Lamienne - España,1981.0
3174,,Hombre,Barcelona - España,1996.0
3175,,Mujer,Salamanca - España,1995.0
3176,,Mujer,,
3177,,Mujer,Los villares - España,1977.0
3178,,Mujer,España,1982.0
3179,,Mujer,Guadalajara - España,1981.0
3180,,Hombre,Valencia - España,1910.0
3181,,Mujer,Chihuahua - Mexico,1996.0
3182,,,España,
3183,,Hombre,Madrid - Argentina,1910.0
3184,,,España,
3185,,Hombre,España,1985.0
3186,,,España,
3187,,Mujer,Concepcion - Chile,1998.0
3188,,Mujer,Madrid - España,1992.0
3189,,,España,
3190,,Mujer,México - Afghanistan,1987.0
3191,,Hombre,"Medellín, antioquia. - Colombia",1997.0
3192,,Hombre,España,1989.0
3193,,Hombre,Monóvar - España,1988.0
3194,,Hombre,Querétaro - Mexico,1989.0
3195,,Hombre,Jalisco - Mexico,1993.0
3196,,,España,
3197,,Mujer,Monterrey - Mexico,1992.0
3198,,,España,
3199,,,España,1995.0
3200,,,España,
3201,,Hombre,Zaragoza - España,1992.0
3202,,Hombre,,
3203,,Hombre,Jaén - España,1993.0
3204,,,España,
3205,,Mujer,España,1910.0
3206,,Mujer,Peru,1981.0
3207,,,Granada - España,1988.0
3208,,Hombre,Las palmas gc - Afghanistan,1968.0
3209,,Hombre,Barcelona - España,1984.0
3210,,Hombre,Barcelona - ¿?,1989.0
3211,,Hombre,Buenos aires - Argentina,1987.0
3212,,,España,
3213,,,Cadiz - España,1961.0
3214,,Mujer,Vigo - España,1993.0
3215,,,España,
3216,,,España,
3217,,Mujer,Lima - Peru,1988.0
3218,,Hombre,España,1969.0
3219,,Hombre,Murcia - España,1986.0
3220,,Hombre,Bernal - Argentina,1975.0
3221,,,¿?,
3222,,Hombre,Ourense - España,1965.0
3223,,Mujer,Barcelona - España,1994.0
3224,,Mujer,Teruel - España,1998.0
3225,,Hombre,Torreon - Mexico,1987.0
3226,,Mujer,Argentina,1996.0
3227,,Hombre,España,1956.0
3228,,Hombre,Málaga - España,1986.0
3229,,,España,
3230,,Hombre,Buenos aires - Argentina,1963.0
3231,,,España,
3232,,,España,
3233,,Mujer,Barcelona - España,1984.0
3234,,,España,
3235,,,Barcelona - España,1964.0
3236,,,Málaga - España,1970.0
3237,,,Madrid - España,1955.0
3238,,Hombre,,
3239,,Mujer,Madrid - España,1970.0
3240,,,España,
3241,,Mujer,Frankfurt am main - Gambia the,1910.0
3242,,Mujer,Mostoles - España,1977.0
3243,,Hombre,Madrid - Afghanistan,1973.0
3244,,Hombre,España,1983.0
3245,,Mujer,,
3246,,,España,
3247,,,España,
3248,,Mujer,Jaen - España,1986.0
3249,,Hombre,Palma de mallorca - España,1975.0
3250,,Hombre,Barcelona - España,2000.0
3251,,Mujer,Madrid - España,1969.0
3252,,Hombre,¿?,
3253,,Mujer,¿?,
3254,,Mujer,¿?,
3255,,Mujer,,1989.0
3256,,Mujer,Santanyi - España,1991.0
3257,,Hombre,Purísima del rincón - Mexico,1985.0
3258,,,Cote d'Ivoire,
3259,,Mujer,¿?,
3260,,,Netherlands Antilles,1980.0
3261,,Hombre,Silao - Mexico,1972.0
3262,,,Santiago de compostela - España,1980.0
3263,,,España,
3264,,Mujer,Lima - Peru,1995.0
3265,,Mujer,Cartagena - España,2004.0
3266,,Mujer,Santiago - Chile,2000.0
3267,,,España,
3268,,Mujer,Xicotepec - Mexico,1999.0
3269,,,España,
3270,,Mujer,Bogota - Colombia,1994.0
3271,,Mujer,Valencia - España,2000.0
3272,,,España,
3273,,Mujer,Argentina,2000.0
3274,,,España,
3275,,Mujer,Almería - España,1995.0
3276,,Mujer,Barcelona - España,1996.0
3277,,Mujer,Asturias - España,1993.0
3278,,Mujer,Coslada - España,1980.0
3279,,Hombre,¿?,
3280,,,España,1910.0
3281,,Hombre,Madrid - España,1995.0
3282,,Mujer,Madrid - España,2002.0
3283,,Hombre,Castellón de la plana - España,1991.0
3284,,Mujer,Barcelona - España,1992.0
3285,,Hombre,Murcia - España,1984.0
3286,,Mujer,Valencia - España,1991.0
3287,,Mujer,Segovia - España,1995.0
3288,,Mujer,Rocafort - España,1999.0
3289,,,¿?,
3290,,Mujer,Granada - España,1981.0
3291,,Hombre,Madrid - España,1988.0
3292,,Hombre,Bogota - Colombia,1979.0
3293,,,Badalona - España,
3294,,Hombre,Telde - España,1995.0
3295,,Hombre,Mostoles - España,1980.0
3296,,,España,
3297,,,España,
3298,,Hombre,Tlaxcala - Mexico,1997.0
3299,,Mujer,Bogota - Colombia,1990.0
3300,,,España,
3301,,Mujer,Buenos aires - Argentina,1989.0
3302,,Hombre,Santiago - Cote d'Ivoire,1994.0
3303,,Mujer,España,1979.0
3304,,Hombre,Las palmas - España,1978.0
3305,,,España,
3306,,Mujer,Mexico,1997.0
3307,,Mujer,Las palmas de gran canaria - España,1965.0
3308,,Hombre,Lima - Peru,1997.0
3309,,Mujer,Mexico,1985.0
3310,,,Castellón - España,1984.0
3311,,Mujer,España,1982.0
3312,,Mujer,España,1980.0
3313,,Mujer,México - Mexico,1987.0
3314,,,Cote d'Ivoire,1990.0
3315,,,Málaga - España,1985.0
3316,,,General madariaga - Argentina,1965.0
3317,,,San salvador - España,1984.0
3318,,,España,
3319,,,España,
3320,,Mujer,Barberá del vallés - España,1974.0
3321,,,España,1957.0
3322,,,España,
3323,,,,
3324,,,España,
3325,,,España,
3326,,,España,
3327,,,España,
3328,,,España,
3329,,,España,
3330,,,España,
3331,,,España,
3332,,,España,
3333,,,España,
3334,,,España,
3335,,,España,
3336,,,España,
3337,,,España,
3338,,,España,
3339,,Mujer,Hermosillo - Mexico,1989.0
3340,,Mujer,Monterrey - Mexico,1992.0
3341,,Mujer,Distrito federal - Mexico,1992.0
3342,,Hombre,España,1984.0
3343,,Mujer,Ibiza - España,1995.0
3344,,Mujer,Callosa de segura - España,1973.0
3345,,Mujer,,
3346,,Mujer,España,1985.0
3347,,,España,
3348,,Mujer,Las palmas - España,1982.0
3349,,,España,
3350,,,España,
3351,,,España,
3352,,,España,
3353,,Hombre,España,1987.0
3354,,Hombre,Logroño - España,1986.0
3355,,,España,
3356,,,España,
3357,,,España,
3358,,Mujer,Barcelona - Afghanistan,1981.0
3359,,Mujer,,
3360,,,España,1910.0
3361,,Mujer,Málaga - Afghanistan,1985.0
3362,,Mujer,Santiago - Cote d'Ivoire,1995.0
3363,,Mujer,Puerto montt - Cote d'Ivoire,1991.0
3364,,Mujer,Valledupar - Colombia,1997.0
3365,,Mujer,Chihuahua - Mexico,1982.0
3366,,,Argentina,1910.0
3367,,Mujer,Chihuahua - Mexico,1983.0
3368,,Hombre,España,1978.0
3369,,,¿?,
3370,,,España,
3371,,Hombre,España,1966.0
3372,,Hombre,San miguel de tucuman - Argentina,1998.0
3373,,Mujer,Bahía blanca - Argentina,1985.0
3374,,Hombre,Lima - Peru,1910.0
3375,,Mujer,Madrid - España,1965.0
3376,,Mujer,Murcia - España,1994.0
3377,,Mujer,,
3378,,Mujer,Madrid - España,1990.0
3379,,,España,1969.0
3380,,,España,1979.0
3381,,Mujer,Barcelona - España,1983.0
3382,,Hombre,Caba - Argentina,1974.0
3383,,Hombre,Buenos aires - Argentina,1980.0
3384,,Mujer,¿?,
3385,,Mujer,Pamplona - España,1989.0
3386,,Hombre,Madrid - España,1983.0
3387,,Mujer,,
3388,,Mujer,España,1957.0
3389,,Mujer,Madrid - España,1988.0
3390,,Mujer,Valladolid - España,1981.0
3391,,Mujer,Maracaibo - Venezuela,1994.0
3392,,,Castellon - España,1966.0
3393,,Hombre,Madrid - España,1988.0
3394,,Mujer,Rosario - Argentina,1989.0
3395,,Mujer,Ciudad real - España,1986.0
3396,,,España,2011.0
3397,,Mujer,Valencia - España,1995.0
3398,,,España,
3399,,Mujer,Bs as - Argentina,1985.0
3400,,Mujer,Capital federal - Argentina,1988.0
3401,,Hombre,Madrid - España,1970.0
3402,,Hombre,Alicante - España,1977.0
3403,,Mujer,Vitoria - España,1990.0
3404,,Hombre,"Zurich - Switzerland, Swiss Confederation",1970.0
3405,,Mujer,A coruña - España,1980.0
3406,,Mujer,Medellín - Colombia,1980.0
3407,,Hombre,Mexico - Mexico,1998.0
3408,,Mujer,Cdmx - Mexico,1979.0
3409,,Hombre,Getafe - España,1984.0
3410,,Hombre,Ca - España,1990.0
3411,,Hombre,,
3412,,Mujer,España,1974.0
3413,,Mujer,La plata - Argentina,1982.0
3414,,Hombre,Argentina,1984.0
3415,,,España,1910.0
3416,,Mujer,España,1990.0
3417,,Mujer,Alvaneu - España,1980.0
3418,,Hombre,Mar del plata - Argentina,1965.0
3419,,,España,
3420,,,España,
3421,,Mujer,Guadalajar - Mexico,1992.0
3422,,Hombre,"France, French Republic",1964.0
3423,,Mujer,Valencia - España,1960.0
3424,,,España,
3425,,Mujer,España,1985.0
3426,,,Madrid - España,1964.0
3427,,,Madrid - España,1964.0
3428,,,España,
3429,,,San salvador - España,1970.0
3430,,,Santiago - Cote d'Ivoire,1983.0
3431,,Mujer,Jalisco - Mexico,1987.0
3432,,,Murcia - España,1980.0
3433,,,España,1968.0
3434,,,City bell - Argentina,1986.0
3435,,,Valencia - España,1962.0
3436,,Hombre,Elche - España,1977.0
3437,,,España,
3438,,,España,
3439,,,Mexico,
3440,,,Venezuela,
3441,,,España,
3442,,,Puerto Rico,
3443,,,España,
3444,,,España,
3445,,,España,
3446,,,España,
3447,,Hombre,Béjar - España,1986.0
3448,,,Peru,
3449,,,Puerto Rico,
3450,,,España,
3451,,,España,
3452,,,España,
3453,,,España,
3454,,,Argentina,
3455,,,España,
3456,,,España,1972.0
3457,,,Venezuela,
3458,,Hombre,Mazagón - España,1973.0
3459,,,España,
3460,,Mujer,Madrid - España,1967.0
3461,,,España,
3462,,,España,
3463,,,España,
3464,,,España,
3465,,,España,
3466,,,España,
3467,,,España,
3468,,,España,
3469,,,España,
3470,,,España,
3471,,,España,
3472,,,España,
3473,,,España,
3474,,,España,
3475,,,España,
3476,,,España,
3477,,,España,
3478,,Mujer,Torrelodones - España,1976.0
3479,,Mujer,,
3480,,Mujer,Quito - Ecuador,1988.0
