id,title,year,imdbID,rtID
574,Spanking the Monkey,1994,111252,spanking_the_monkey
575,The Little Rascals,1994,110366,little_rascals
577,Andre,1994,109120,andre
579,La scorta,1993,108059,la_scorta
580,Princess Caraboo,1994,110892,princess_caraboo
581,The Celluloid Closet,1995,112651,celluloid_closet
582,Métisse,1993,107642,cafe_au_lait
583,Caro diario,1993,109382,caro_diario
585,The Brady Bunch Movie,1995,112572,brady_bunch_movie
586,Home Alone,1990,99785,home_alone
587,Ghost,1990,99653,1031086-ghost
588,Aladdin,1992,103639,
589,Terminator 2: Judgment Day,1991,103064,terminator_2_judgment_day
590,Dances with Wolves,1990,99348,dances_with_wolves
591,Tough and Deadly,1995,114706,
592,Batman,1966,60153,batman_the_movie
593,The Silence of the Lambs,1991,102926,silence_of_the_lambs
594,Snow White and the Seven Dwarfs,1937,29583,the-house-of-magical-sounds
595,Beauty and the Beast,1991,101414,1038728-beauty_and_the_beast
596,Pinocchio,1940,32910,1016342-pinocchio
597,Pretty Woman,1990,100405,pretty_woman
598,Okno v Parizh,1994,110719,window_to_paris
599,The Wild Bunch,1969,65214,1059489-wild_bunch
600,Love and a .45,1994,110395,love_and_a_45
602,A Great Day in Harlem,1994,109934,great_day_in_harlem
603,Bye Bye Love,1995,112606,bye_bye_love
605,One Fine Day,1996,117247,1074374-one_fine_day
606,Candyman: Farewell to the Flesh,1995,112625,candyman_farewell_to_the_flesh
608,Fargo,1996,116282,fargo
609,Homeward Bound II: Lost in San Francisco,1996,116552,homeward_bound_2_lost_in_san_francisco
610,Heavy Metal,1981,82509,1068461-heavy_metal
611,Hellraiser: Bloodline,1996,116514,hellraiser-bloodline
612,The Pallbearer,1996,117283,pallbearer
613,Jane Eyre,2006,780362,
614,Loaded,2008,893406,loaded-2008
615,Pane e cioccolata,1973,70506,bread_and_chocolate
616,The AristoCats,1970,65421,aristocats
617,La flor de mi secreto,1995,113083,flower_of_my_secret
618,Two Much,1995,118001,two_much
619,Ed,2000,247091,
620,Cerro Torre: Schrei aus Stein,1991,102855,cerro-torre-schrei-aus-stein-scream-of-stone
621,Ma saison préférée,1993,107471,my_favorite_season_1993
623,A Modern Affair,1995,113839,modern_affair
624,Condition Red,1995,112712,
625,Asfour Stah,1990,90665,halfaouine-boy-of-the-terraces
626,A Thin Line Between Love and Hate,1996,117891,thin_line_between_love_and_hate
627,The Last Supper,1995,113613,last-supper
628,Primal Fear,1996,117381,1070992-primal_fear
629,Rude Boy,1980,81441,rude-boy2003
630,Carried Away,1996,115837,1070604-carried_away
631,All Dogs Go to Heaven 2,1996,115509,all_dogs_go_to_heaven_2
632,Land and Freedom,1995,114671,land_and_freedom
633,Denise Calls Up,1995,112844,denise_calls_up
634,Theodore Rex,1995,114658,theodore_rex
635,A Family Thing,1996,116275,family_thing
636,Nina Frisk,2007,827729,nina-frisk
637,Sgt. Bilko,1996,117608,sgt_bilko
638,Jack & Sarah,1995,113448,jack_and_sarah
639,Girl 6,1996,116414,girl_6
640,Diabolique,1996,116095,1069985-diabolique
641,Un indien dans la ville,1994,111543,little_indian_big_city
643,Peanuts - Die Bank zahlt alles,1996,117312,
645,Nelly & Monsieur Arnaud,1995,113947,nelly_and_monsieur_arnaud
647,Courage Under Fire,1996,115956,courage_under_fire
648,Mission: Impossible III,2006,317919,mission_impossible_3
649,Cold Fever,1995,109028,cold_fever
650,Moll Flanders,1996,117071,1071414-moll_flanders
651,Das Superweib,1996,117788,
652,"301, 302",1995,112257,301-302
653,DragonHeart,1996,116136,dragonheart
655,Mutters Courage,1995,117117,my_mothers_courage
656,48 Hrs.,1982,83511,48_hrs
658,Billy's Holiday,1995,112509,billys_holiday
659,Plein soleil,1960,54189,purple-noon
660,August Rush,2007,426931,august_rush
661,James and the Giant Peach,1996,116683,james_and_the_giant_peach
662,Fear,1996,116287,1071258-fear
663,Kids in the Hall: Brain Candy,1996,116768,kids_in_the_hall_brain_candy
664,Faithful,1996,116269,faithful
665,Underground,1995,114787,1088763-underground
666,Lust och fägring stor,1995,113720,all_things_fair
667,Bloodsport 2,1996,112536,bloodsport_ii_the_next_kumite
668,Pather Panchali,1955,48473,pather-panchali-song-of-the-little-road
670,Apur Sansar,1959,52572,apur-sansar-the-world-of-apu1959
671,Mystery Science Theater 3000: The Movie,1996,117128,mystery_science_theater_3000_the_movie
673,Space Jam,1996,117705,space_jam
674,Barbarella,1968,62711,barbarella
678,Some Folks Call It a Sling Blade,1994,108181,some_folks_call_it_a_sling_blade
679,The Run of the Country,1995,114307,run_of_the_country
680,"Alphaville, une étrange aventure de Lemmy Caution",1965,58898,alphaville
681,Coup de torchon,1981,82206,1004323-clean_slate
682,Tigrero: A Film That Was Never Made,1994,111430,tigrero_a_film_that_was_never_made
683,L'oeil de Vichy,1993,107727,eye_of_vichy
685,It's My Party,1996,113443,its_my_party
687,Country Life,1994,109491,country_life
688,Operation Dumbo Drop,1995,114048,operation_dumbo_drop
690,Das Versprechen,1995,111613,das-versprechen-the-promise
691,Mrs. Winterbourne,1996,117104,mrs_winterbourne
692,Solo,1996,117688,1073182-solo
693,Etz Hadomim Tafus,1995,109751,under_the_domim_tree
694,The Substitute,1996,117774,1069981-substitute
695,True Crime,1999,139668,1084928-true_crime
696,Butterfly Kiss,1995,112604,butterfly_kiss
697,Feeling Minnesota,1996,116289,feeling_minnesota
698,Delta of Venus,1995,109593,delta_of_venus
700,"Angus, Thongs and Perfect Snogging",2008,963743,angus_thongs_and_perfect_snogging
701,Daens,1992,104046,daens
702,Face/Off,1997,119094,faceoff
703,Boy A,2007,1078188,boy-a
704,Galaxy Quest,1999,177789,galaxy_quest
705,Così fan tutte,1992,104014,all-ladies-do-it
706,Sunset Park,1996,117784,sunset_park
707,Mulholland Falls,1996,117107,mulholland_falls
708,The Truth About Cats & Dogs,1996,117979,truth_about_cats_and_dogs
709,Oliver & Company,1988,95776,oliver_and_company
710,Celtic Pride,1996,115851,celtic_pride
711,Flipper,1996,116322,1070621-flipper
712,La captive,2000,216605,la-captive-the-captive
713,Of Love and Shadows,1994,110712,of_love_and_shadows
714,Dead Man,1995,112817,dead_man
715,Le hussard sur le toit,1995,113362,horseman_on_the_roof
716,The Jezebels,1975,73778,switchblade_sisters
717,Boca a boca,1995,112546,mouth_to_mouth
718,Les visiteurs,1993,108500,1073317-visitors
719,Multiplicity,1996,117108,multiplicity
720,Wallace & Gromit: The Best of Aardman Animation,1996,118114,
722,The Haunted World of Edward D. Wood Jr.,1995,113270,the-haunted-world-of-edward-d-wood-jr
724,The Craft,1996,115963,craft
725,The Great White Hype,1996,116448,great_white_hype
726,Save the Last Dance,2001,206275,save_the_last_dance_for_me
727,War Stories,2003,315091,1138201-war_stories
728,Cold Comfort Farm,1995,112701,1071769-cold_comfort_farm
729,"Institute Benjamenta, or This Dream People Call Human Life",1995,113429,the-institute-benjamenta
730,The Riches,2007,496343,
731,Heaven's Prisoners,1996,116508,heavens_prisoners
733,The Rock,1996,117500,1072011-rock
734,Getting Away with Murder,1996,116405,getting_away_with_murder
735,Dellamorte Dellamore,1994,109592,cemetery_man
736,Twister,1996,117998,1071167-twister
737,Barb Wire,1996,115624,
738,Le garçu,1995,113145,le-garcu
741,Kôkaku kidôtai,1995,113568,ghost_in_the_shell
742,Thinner,1996,117894,thinner
743,Spy Hard,1996,117723,spy_hard
744,Brothers in Trouble,1995,112586,brothers_in_trouble
745,Wallace and Gromit in A Close Shave,1995,112691,wallace_and_gromit_a_close_shave
746,Force of Evil,1948,40366,1007691-force_of_evil
747,The Stupids,1996,117768,stupids
748,The Arrival,1996,115571,1071267-arrival
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,57012,dr_strangelove
751,Careful,1992,103926,careful
753,A Month by the Lake,1995,113849,month_by_the_lake
754,Gold Diggers: The Secret of Bear Mountain,1995,113188,gold_diggers_the_secret_of_bear_mountain
755,Kim,1950,42644,1011597-kim
756,Carmen Miranda: Bananas Is My Business,1995,109381,carmen_miranda_bananas_is_my_business
757,Dung che sai duk,1994,1233247,ashes_of_time_redux
759,Maya Lin: A Strong Clear Vision,1994,110480,maya_lin_a_strong_clear_vision
760,Stalingrad,1993,108211,1072969-stalingrad
761,Star Wars: Episode I - The Phantom Menace,1999,120915,star-warpd
762,Striptease,1996,117765,striptease
763,The Last of the High Kings,1996,116833,summer_fling
764,This Is Spinal Tap,1984,88258,this_is_spinal_tap
765,Jack,1996,116669,1072875-jack
766,I Shot Andy Warhol,1996,116594,i_shot_andy_warhol
767,The Grass Harp,1995,113211,grass_harp
769,Marlene Dietrich: Shadow and Light,1996,116992,
771,La môme,2007,450188,stalags
774,Wend Kuuni,1982,84898,wend_kuuni
775,Histoires extraordinaires,1968,63715,spirits_of_the_dead
778,Trainspotting,1996,117951,trainspotting
779,'Til There Was You,1997,118523,til_there_was_you
780,Independence Day,1996,116629,1071806-independence_day
781,Stealing Beauty,1996,117737,stealing_beauty
782,The Fan,1996,116277,1072972-fan
783,The Hunchback of Notre Dame,1939,31455,1010215-hunchback_of_notre_dame
784,The Cable Guy,1996,115798,cable_guy
785,Kingpin,1996,116778,1072385-kingpin
786,Eraser,1996,116213,eraser
787,The Gate of Heavenly Peace,1995,113147,gate_of_heavenly_peace
788,The Nutty Professor,1996,117218,1071708-nutty_professor
789,"Yo, la peor de todas",1990,100990,
791,"The Last Klezmer: Leopold Kozlowski, His Life and Music",1994,113610,last_klezmer
792,"Hol volt, hol nem volt",1987,93199,hungarian_fairy_tale
793,En compagnie d'Antonin Artaud,1993,106810,artaud
795,Somebody to Love,1994,111237,
796,A Very Natural Thing,1974,72362,very_natural_thing
798,Daylight,1996,116040,daylight
799,The Frighteners,1996,116365,frighteners
800,Lone Star State of Mind,2002,269483,lone_star_state_of_mind
801,Harriet the Spy,1996,116493,1072990-harriet_the_spy
802,Phenomenon,1996,117333,phenomenon
803,Walking and Talking,1996,118113,walking_and_talking
804,She's the One,1996,117628,shes_the_one
805,A Time to Kill,1996,117913,1072381-time_to_kill
806,American Buffalo,1996,115530,american_buffalo
807,Les rendez-vous de Paris,1995,114266,rendezvous_in_paris
808,"Mystery, Alaska",1999,134618,mystery_alaska
809,Fled,1996,116320,fled
810,Kazaam,1996,116756,kazaam
813,Larger Than Life,1996,116823,larger_than_life
814,A Boy Called Hate,1995,112568,boy_called_hate
815,Power 98,1996,114170,
818,A Very Brady Sequel,1996,118073,very_brady_sequel
820,La mort en ce jardin,1956,49521,death_in_the_garden
821,The Crude Oasis,1995,112746,crude_oasis
823,La collectionneuse,1967,61495,la-collectionneuse
824,Jeder für sich und Gott gegen alle,1974,71691,mystery-of-kaspar-hauser-jeder-fur-sich-und-gott-gegen-alle
827,O Convento,1995,112716,1070236-convent
828,The Adventures of Pinocchio,1996,115472,1071706-adventures_of_pinocchio
829,Joe's Apartment,1996,116707,joes_apartment
830,The First Wives Club,1996,116313,first_wives_club
831,Stonewall,1995,114550,stonewall
832,Ransom,1996,117438,1074298-ransom
833,High School Musical 3: Senior Year,2008,962726,1194524-high_school_musical_3_senior_year
834,Phat Beach,1996,117332,phat_beach
835,Foxfire,1996,116353,1073285-foxfire
836,Chain Reaction,1996,115857,1072457-chain_reaction
837,Matilda,1996,117008,1072107-matilda
838,Emma,1996,116191,emma1996
839,The Crow: City of Angels,1996,115986,crow_the_city_of_angels
840,House Arrest,1996,116571,1073023-house_arrest
841,Les yeux sans visage,1960,53459,eyes-without-a-face1960
842,Bordello of Blood,1996,117826,tales_from_the_crypt_presents_bordello_of_blood
844,Xinghua san yue tian,1994,108227,story_of_xinghua
845,Tian guo ni zi,1994,111424,day_the_sun_turned_cold
846,Flirt,1995,113080,flirt
847,The Big Squeeze,1996,115680,big_squeeze
848,The Spitfire Grill,1996,117718,spitfire_grill
849,Escape from L.A.,1996,116225,escape_from_la
850,Xich lo,1995,112767,cyclo
851,Basquiat,1996,115632,night-graffiti
852,Tin Cup,1996,117918,tin_cup
853,Evil Angels,1988,94924,cry_in_the_dark
858,The Godfather,1972,68646,godfather
860,Der bewegte Mann,1994,109255,maybe_maybe_not
861,Ging chat goo si 3: Chiu kup ging chat,1992,104558,supercop
862,Manny & Lo,1996,116985,manny_and_lo
864,The Time Traveler's Wife,2009,452694,time_travelers_wife
865,Small Faces,1996,114474,small_faces
866,Bound,1996,115736,bound
867,Carpool,1996,115836,carpool
868,Death in Brunswick,1991,101692,death_in_brunswick
869,Kansas City,1996,116745,kansas_city
870,Gone Fishin',1997,119214,gone_fishin
872,Ai qing wan sui,1994,109066,vive-lamour
875,Nothing to Lose,1997,119807,1077642-nothing_to_lose
876,Chao ji ji hua,1993,106544,
877,Girls Town,1996,116418,1072971-girls_town
879,The Relic,1997,120004,relic
880,The Island of Dr. Moreau,1996,116654,1072156-island_of_dr_moreau
881,First Kid,1996,116311,first_kid
882,The Trigger Effect,1996,117965,trigger_effect
884,Sweet Nothing in My Ear,2008,1158793,sweet-nothing-in-my-ear
885,Bill & Ted's Bogus Journey,1991,101452,bill_and_teds_bogus_journey
886,Bulletproof Monk,2003,245803,bulletproof_monk
887,Talk of Angels,1998,120271,talk_of_angels
888,The Land Before Time III: The Time of the Great Giving,1995,113596,land_before_time_iii_the_time_of_great_giving
889,Miami Vice,2006,430357,miami_vice
891,Halloween: The Curse of Michael Myers,1995,113253,halloween_6_the_curse_of_michael_myers
892,Twelfth Night,1996,117991,twelfth-night
893,Mother Night,1996,117093,mother_night
896,Les roseaux sauvages,1994,111019,wild_reeds
897,For Whom the Bell Tolls,1943,35896,for_whom_the_bell_tolls
898,The Philadelphia Story,1940,32904,philadelphia_story
899,Singin' in the Rain,1952,45152,singin_in_the_rain
900,An American in Paris,1951,43278,american_in_paris
901,Funny Face,1957,50419,funny_face
902,Breakfast at Tiffany's,1961,54698,breakfast_at_tiffanys
903,Vertigo,1958,52357,vertigo
904,Rear Window,1954,47396,1017289-rear_window
905,It Happened One Night,1934,25316,it_happened_one_night
906,Gaslight,1944,36855,1008138-gaslight
907,The Gay Divorcee,1934,25164,gay_divorcee
908,North by Northwest,1959,53125,north-by-northwest
909,The Apartment,1960,53604,1001115-apartment
910,Some Like It Hot,1959,53291,some_like_it_hot
911,Charade,1963,56923,1003883-charade
912,Casablanca,1942,34583,1003707-casablanca
913,The Maltese Falcon,1941,33870,1013139-maltese_falcon
914,My Fair Lady,1964,58385,my-fair-lady
915,Sabrina,1954,47437,1018047-sabrina
916,Roman Holiday,1953,46250,roman_holiday
917,A Little Princess,1995,113670,1061812-little_princess
918,Meet Me in St. Louis,1944,37059,meet_me_in_st_louis
919,The Wizard of Oz,1939,32138,1092277-wizard_of_oz
920,Gone with the Wind,1939,31381,gone_with_the_wind
921,My Favorite Year,1982,84370,my_favorite_year
922,Sunset Blvd.,1950,43014,sunset_boulevard
923,Citizen Kane,1941,33467,citizen_kane
924,2001: A Space Odyssey,1968,62622,1000085-2001_a_space_odyssey
925,Golden Earrings,1947,39428,golden_earrings
926,All About Eve,1950,42192,1000626-all_about_eve
927,The Women,2008,430770,10009516-women
928,Rebecca,1940,32976,1017293-rebecca
929,Foreign Correspondent,1940,32484,foreign_correspondent
930,Notorious,2009,472198,10009632-notorious
931,Spellbound,1945,38109,1019609-spellbound
932,An Affair to Remember,1957,50105,affair_to_remember
933,To Catch a Thief,1955,48728,to_catch_a_thief
934,Father of the Bride,1991,101862,1037864-father_of_the_bride
935,The Band Wagon,1953,45537,band_wagon
936,Ninotchka,1939,31725,ninotchka
937,Love in the Afternoon,1957,50658,love_in_the_afternoon
938,Gigi,1958,51658,gigi
939,The Reluctant Debutante,1958,52126,reluctant_debutante
940,The Adventures of Robin Hood,1938,29843,1000355-adventures_of_robin_hood
941,The Mask of Zorro,1998,120746,mask_of_zorro
942,Laura,1944,37008,1012007-laura
943,The Ghost and Mrs. Muir,1947,39420,ghost_and_mrs_muir
944,Lost Horizon,1937,29162,lost_horizon
945,Top Hat,1935,27125,top_hat
946,To Be or Not to Be,1942,35446,1021557-to_be_or_not_to_be
947,My Man Godfrey,1936,28010,1014536-my_man_godfrey
948,Giant,1956,49261,giant
949,East of Eden,1955,48028,1006416-east_of_eden
950,The Thin Man,1934,25878,thin_man
951,His Girl Friday,1940,32599,his_girl_friday
952,Around the World in 80 Days,2004,327437,around_the_world_in_80_days
953,It's a Wonderful Life,1946,38650,1010792-its_a_wonderful_life
954,Mr. Smith Goes to Washington,1939,31679,can-mr-smith-get-to-washington-anymore
955,Bringing Up Baby,1938,29947,bringing_up_baby
956,Penny Serenade,1941,34012,penny_serenade
957,The Scarlet Letter,1995,114345,1066120-scarlet_letter
958,Lady of Burlesque,1943,36094,lady_of_burlesque
959,Of Human Bondage,1934,25586,1015393-of_human_bondage
960,Angel on My Shoulder,1946,38300,angel_on_my_shoulder
961,Little Lord Fauntleroy,1936,27893,1012439-little_lord_fauntleroy
963,The Inspector General,1949,41509,inspector_general
964,Angel and the Badman,1947,39152,1000957-angel_and_the_badman
965,The 39 Steps,1935,26029,1000121-39_steps
966,A Walk in the Sun,1945,38235,soldier-world-wide-entertainment
967,Outlaw,2007,758771,common_denominators
968,Night of the Living Dead,1968,63350,1015052-night_of_the_living_dead
969,The African Queen,1951,43265,african_queen
970,Beat the Devil,1953,46414,beat_the_devil
971,Cat on a Hot Tin Roof,1958,51459,1003755-cat_on_a_hot_tin_roof
972,The Last Time I Saw Paris,1954,47162,last_time_i_saw_paris
973,Meet John Doe,1941,33891,meet_john_doe
974,La battaglia di Algeri,1966,58946,battle_of_algiers
976,A Farewell to Arms,1932,22879,farewell_to_arms
980,Huang jia shi jie,1985,93229,yes_madam
981,On Dangerous Ground,1952,43879,1015525-on_dangerous_ground
982,Picnic,1955,48491,picnic
983,Madagascar Skin,1995,113730,madagascar_skin
984,The Pompatus of Love,1995,117357,pompatus_of_love
985,Small Wonder,1985,88610,
986,Fly Away Home,1996,116329,fly_away_home
